"root_node_id" "tag"
"1" NA
"1" "1"
"2" NA
"2" "2"
"3" "vain"
"4" NA
"4" "4"
"5" NA
"5" "5"
"6" NA
"6" "6"
"7" NA
"7" "7"
"8" NA
"8" "8"
"9" NA
"9" "9"
"10" NA
"10" "10"
"11" "clumsy"
"11" "dependent"
"11" "hearty"
"11" "natural"
"11" "polished"
"11" "quiet"
"11" "serious"
"11" "severe"
"11" "sympathetic"
"11" "wise"
"12" NA
"12" "12"
"13" NA
"13" "13"
"14" NA
"14" "14"
"15" NA
"15" "15"
"16" NA
"16" "16"
"17" NA
"17" "17"
"18" NA
"18" "18"
"19" NA
"19" "19"
"20" NA
"20" "20"
"21" NA
"21" "21"
"22" NA
"22" "22"
"23" NA
"23" "23"
"24" NA
"24" "24"
"25" "rational"
"25" "reasonable"
"26" NA
"26" "26"
"27" NA
"27" "27"
"28" NA
"28" "28"
"29" NA
"29" "29"
"30" NA
"30" "30"
"31" NA
"31" "31"
"32" NA
"32" "32"
"33" NA
"33" "33"
"34" NA
"34" "34"
"35" NA
"35" "35"
"36" NA
"36" "36"
"37" NA
"37" "37"
"38" NA
"38" "38"
"39" NA
"39" "39"
"40" NA
"40" "40"
"41" NA
"41" "41"
"42" NA
"42" "42"
"43" NA
"43" "43"
"44" NA
"44" "44"
"45" NA
"45" "45"
"46" NA
"46" "46"
"47" "agreeable"
"47" "awkward"
"47" "dull"
"47" "formal"
"47" "hospitable"
"47" "lively"
"48" NA
"48" "48"
"49" NA
"49" "49"
"50" NA
"50" "50"
"51" NA
"51" "51"
"52" NA
"52" "52"
"53" NA
"53" "53"
"54" NA
"54" "54"
"55" NA
"55" "55"
"56" NA
"56" "56"
"57" NA
"57" "57"
"58" NA
"58" "58"
"59" NA
"59" "59"
"60" NA
"60" "60"
"61" "affectionate"
"61" "careful"
"61" "high-spirited"
"61" "literary"
"61" "scrupulous"
"61" "sentimental"
"62" NA
"62" "62"
"63" NA
"63" "63"
"64" "unforgiving"
"65" NA
"65" "65"
"66" NA
"66" "66"
"67" NA
"67" "67"
"68" NA
"68" "68"
"69" NA
"69" "69"
"70" NA
"70" "70"
"71" "anxious"
"71" "irresolute"
"71" "jealous"
"71" "reserved"
"72" "pleasant"
"73" NA
"73" "73"
"74" NA
"74" "74"
"75" NA
"75" "75"
"76" NA
"76" "76"
"77" NA
"77" "77"
"78" NA
"78" "78"
"79" NA
"79" "79"
"80" NA
"80" "80"
"81" NA
"81" "81"
"82" NA
"82" "82"
"83" NA
"83" "83"
"84" NA
"84" "84"
"85" NA
"85" "85"
"86" NA
"86" "86"
"87" NA
"87" "87"
"88" NA
"88" "88"
"89" "constant"
"89" "excessive"
"89" "indifferent"
"89" "obliging"
"89" "proper"
"89" "unguarded"
"90" NA
"90" "90"
"91" "cool"
"91" "decisive"
"91" "fervent"
"91" "kind-hearted"
"91" "proud"
"92" NA
"92" "92"
"93" NA
"93" "93"
